"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"Blank.93",0.280170745465644,6.63595015592071,2.59512194051503,0.0128878434617916,0.0680265551797662,-3.39304254419218,"Not Significant"
"Blank.1707",0.274726379406837,6.65523745786715,2.5948877216966,0.0128954125974694,0.0680314399784061,-3.39356700847035,"Not Significant"
"mmu-miR-291b-3p-A.1",0.359277110525516,10.4806945211972,2.59441190815094,0.0129108017682454,0.0680775541229829,-3.39463234792909,"Not Significant"
"uc.37+",0.42829897189127,8.65524444382766,2.59392174555212,0.0129266726114101,0.0681127952134046,-3.39572966713401,"Not Significant"
"Hcd699 right",-0.301943691073517,7.80622631171758,-2.59343477956471,0.0129424576395787,0.0681127952134046,-3.39681968180888,"Not Significant"
"mmu-mir-200b-P",0.31342763396987,7.77900761516325,2.59329948336711,0.0129468464047503,0.0681127952134046,-3.39712249979414,"Not Significant"
"Hcd756 right.1",-0.410443766378918,8.5590650883998,-2.59323460453587,0.0129489514406137,0.0681127952134046,-3.39726770660307,"Not Significant"
"Hcd545 right.1",-0.266663921627883,10.506148037558,-2.5930036140243,0.0129564486221632,0.0681127952134046,-3.39778467048589,"Not Significant"
"hsa-mir-624-A",-0.266985868549733,6.68478235068259,-2.59297446369685,0.012957395026925,0.0681127952134046,-3.3978499074524,"Not Significant"
"Hcd91 left.1",-0.513593070710126,8.6474561465038,-2.59268125662621,0.0129669179112743,0.0681278806626213,-3.39850606065304,"Not Significant"
"mmu-mir-409-P.1",0.316265565345899,7.97063007203324,2.59127562708923,0.013012659502827,0.0683190247150406,-3.40165090273731,"Not Significant"
"uc.306+.1",0.337912106450092,8.05918667633905,2.59115345053753,0.0130166423065473,0.0683190247150406,-3.40192419245976,"Not Significant"
"hsa-miR-768-3p-A.1",0.597792581342183,10.4214167356608,2.59042984948385,0.013040253686962,0.0684078881938988,-3.40354258317992,"Not Significant"
"mmu-mir-365-1-A.1",0.366416665227984,7.06652614997738,2.58982581435347,0.0130599936024356,0.0684763617454894,-3.40489330500245,"Not Significant"
"mmu-miR-449b-A",-0.267043122521615,7.57135087310535,-2.58934642767822,0.0130756794608133,0.0685235197946408,-3.40596513025228,"Not Significant"
"hsa-mir-652-A",-0.500307078486986,7.84351614386268,-2.58858968952827,0.0131004755474052,0.0686183476242603,-3.40765677308441,"Not Significant"
"mmu-miR-686-P.1",-0.305072274429991,8.21710238304929,-2.58766080528766,0.0131309711914007,0.0687040391343636,-3.40973274915803,"Not Significant"
"Hcd598 right",-0.33175036820632,9.17921892829356,-2.58744039387854,0.013138216917798,0.0687040391343636,-3.41022527048765,"Not Significant"
"mmu-mir-471-A.1",-0.272270410324806,6.96441816115332,-2.58732142636794,0.0131421293338859,0.0687040391343636,-3.41049109727109,"Not Significant"
"uc.18+.1",-0.574066084642237,12.043130442039,-2.58725162736924,0.013144425269695,0.0687040391343636,-3.41064705542662,"Not Significant"
"hsa-mir-581-P",0.447558030101028,9.08976453457316,2.58707057325996,0.0131503824905618,0.0687040391343636,-3.41105158664971,"Not Significant"
"hsa-mir-518b-P",-0.288406287934801,7.87045680906574,-2.58659726348693,0.0131659674701449,0.068723904130801,-3.41210901118349,"Not Significant"
"Hcd771 right.1",-0.272152198412575,6.81667305059169,-2.58654748889267,0.0131676074125617,0.068723904130801,-3.4122202048005,"Not Significant"
"Hcd524 left",0.405063271298381,8.00405911952322,2.58445082977597,0.0132368568509466,0.0690501345663234,-3.41690261522643,"Not Significant"
"hsa-mir-643-A.1",-0.299546785192985,6.71270888131782,-2.58390636991293,0.0132548939487775,0.069109019366335,-3.41811809256394,"Not Significant"
"uc.366+.1",-0.718212415584068,9.13044666668583,-2.58219344074062,0.0133117873643437,0.069370332117496,-3.42194090481618,"Not Significant"
"Hcd680 left",-0.319228494362815,7.93024197266073,-2.58014658051359,0.013380064950841,0.0696906740064152,-3.42650655501048,"Not Significant"
"uc.146+",0.371208487999585,9.06765920551451,2.57979252600599,0.0133919076756997,0.0697168960849848,-3.42729602955306,"Not Significant"
"hsa-mir-101-1-A.1",-0.269377829353611,6.72178533693333,-2.57915719744424,0.0134131827434164,0.0697921703722478,-3.42871249504284,"Not Significant"
"uc.48+",-0.483102034581229,9.31122035727257,-2.57856618352538,0.0134330016103183,0.0698597950683896,-3.43002993385821,"Not Significant"
"mmu-mir-410-P",-0.239638112910644,9.21647474615481,-2.57739674477696,0.013472296138339,0.0700285850033457,-3.43263610355286,"Not Significant"
"hsa-mir-373-3p-A.1",-0.312691343641648,7.59831349054426,-2.57707166601423,0.0134832378277703,0.0700499012462547,-3.43336041020531,"Not Significant"
"mmu-mir-323-P",-0.627068369773838,10.9316254797877,-2.57670870471297,0.0134954641920562,0.0700778667985067,-3.43416904446064,"Not Significant"
"Blank.392",0.298619100203037,6.57477691199358,2.57636299651689,0.0135071188115689,0.0701028366094606,-3.43493916401812,"Not Significant"
"mmu-mir-125b-1-P.1",-0.460711262475149,10.2738910819281,-2.57576992554462,0.0135271340413519,0.0701711512580767,-3.43626014852132,"Not Significant"
"Hcd263 right.1",-0.304295669806985,6.46365887057357,-2.57453219489561,0.0135689929336646,0.0703526519699876,-3.43901631321297,"Not Significant"
"mmu-mir-136-A.1",0.50120871676225,9.38675110592817,2.57370333848148,0.0135970902601159,0.0704626539795478,-3.44086146366129,"Not Significant"
"mmu-mir-326-A",-0.314341786206763,9.76473330243447,-2.57337182097616,0.0136083432272253,0.0704659218487307,-3.44159934726239,"Not Significant"
"mmu-miR-674-5p-A",-0.239936023885093,7.10172956087114,-2.57327934501734,0.0136114837321083,0.0704659218487307,-3.44180516568907,"Not Significant"
"Hcd724 right",-0.261288550317315,6.61626894830791,-2.57258782015948,0.0136349890885181,0.0705519394979408,-3.4433440825364,"Not Significant"
"hsa-mir-210-A",-0.280465770886984,10.3599950241389,-2.57143346650242,0.0136743089729276,0.070714551201085,-3.44591230745779,"Not Significant"
"Blank.1610",0.255692019023721,6.53529528754147,2.57125998363791,0.013680227141538,0.070714551201085,-3.44629820258904,"Not Significant"
"hsa-mir-15a-P.3",-0.279645555223556,7.61011166125481,-2.57094170922103,0.013691090796399,0.0707349998764508,-3.44700612272973,"Not Significant"
"uc.234+A.1",-0.284047932937629,8.04189198529603,-2.57018859651323,0.0137168281942362,0.0708322343464342,-3.44868097593489,"Not Significant"
"hsa-mir-654-P",0.415147144988365,8.06356354299693,2.56977709512308,0.0137309098066771,0.0708692119054304,-3.44959596640044,"Not Significant"
"blank.184",0.215417629578088,6.68790156483126,2.56932680651503,0.0137463338609598,0.0708841144250536,-3.45059707982988,"Not Significant"
"uc.404+",0.288093408872639,7.81777726979356,2.56928864612496,0.0137476417234528,0.0708841144250536,-3.45068191484162,"Not Significant"
"MUSTRP2.1",-0.686924362489215,12.6405055461625,-2.56857835762979,0.0137720060517154,0.0709696598825924,-3.4522608020513,"Not Significant"
"Hcd451 left",-0.243123994955128,6.6621150765759,-2.56840105255958,0.0137780941256439,0.0709696598825924,-3.45265488071845,"Not Significant"
"hsa-mir-516-2-A",-0.238729300643694,7.12592089895664,-2.56507526923245,0.0138927473412928,0.0715242497611055,-3.4600431077249,"Not Significant"
"uc.386+",-0.270934835422364,6.61401570998048,-2.56480507671735,0.0139021001566452,0.0715364349769077,-3.46064303440418,"Not Significant"
"Hcd634 left.1",-0.345614544163263,9.35012427784194,-2.56370855105552,0.0139401158864241,0.0716911952859311,-3.46307725218779,"Not Significant"
"mmu-mir-96-A.1",-0.343099186509104,10.4565275563078,-2.56353395290801,0.0139461778329663,0.0716911952859311,-3.46346477912336,"Not Significant"
"hsa-mir-296-P",-0.263223433101925,7.30206264145949,-2.56295248854528,0.0139663833095274,0.071759039181917,-3.46475522185116,"Not Significant"
"Hcd77 left",-0.45418788820116,9.12724183437679,-2.56234210333536,0.0139876225361759,0.0718110413177472,-3.46610961922726,"Not Significant"
"hsa-mir-567-P.1",-0.243625388371016,6.63481590799016,-2.56225861221172,0.0139905300223541,0.0718110413177472,-3.46629486128108,"Not Significant"
"hsa-mir-495-A.1",0.301256236608752,7.74102407267437,2.56125467953388,0.0140255341294302,0.0718659691173042,-3.46852194602643,"Not Significant"
"hsa-mir-30c-2-P",-0.393882539894465,8.50727923353229,-2.56122377558889,0.0140266129250769,0.0718659691173042,-3.46859049203544,"Not Significant"
"hsa-mir-135a-1-P.1",-0.390117952393905,7.00007158602602,-2.56100644747798,0.0140342015610618,0.0718659691173042,-3.46907251621552,"Not Significant"
"mmu-mir-376b*-5p-A",0.473648366686837,7.31753249779186,2.56099860842485,0.0140344753542117,0.0718659691173042,-3.46908990233338,"Not Significant"
"ath-MIR157a-A.1",-0.259082031201454,7.14601807128,-2.56092642269096,0.0140369968012592,0.0718659691173042,-3.46925000016293,"Not Significant"
"Blank.1284",0.327640445449624,6.57580254922677,2.56062991372841,0.0140473581981996,0.0718659691173042,-3.46990758095119,"Not Significant"
"mmu-miR-684-A",0.456461853723066,7.14036135726018,2.56054409472219,0.0140503584153167,0.0718659691173042,-3.47009789513234,"Not Significant"
"uc.205+",-0.329455180092167,7.08910482428545,-2.5595718280882,0.0140843895866154,0.0720040685805999,-3.4722536911331,"Not Significant"
"Hcd720 right.1",-0.32708189954382,7.46720226985915,-2.55866858762074,0.0141160721551424,0.0720952395767569,-3.47425590151545,"Not Significant"
"Hcd91 left",-0.51573561136321,8.64245876050549,-2.55866197811641,0.0141163042335349,0.0720952395767569,-3.47427055088506,"Not Significant"
"Hcd471 left.1",-0.392162032661425,8.07378836329337,-2.55837360929137,0.0141264330721078,0.0721110043162432,-3.47490966749272,"Not Significant"
"Hcd512 left.1",-0.382680181497562,8.88955389568874,-2.55632198268989,0.0141986874471475,0.0724437266859941,-3.47945520534313,"Not Significant"
"Hcd568 right",0.362129736689679,7.66424891355421,2.5554958067896,0.0142278789826771,0.0725565143339707,-3.48128491094998,"Not Significant"
"uc.406+.1",-0.252030476455162,7.56142144434699,-2.55523412025766,0.0142371366580649,0.0725675855542977,-3.48186436985059,"Not Significant"
"Blank.707",0.266513200395943,6.62291014167918,2.55433567159943,0.0142689629206183,0.0726936220433492,-3.4838534972168,"Not Significant"
"Blank.1223",0.270219977677075,6.57263649262078,2.5540720682701,0.0142783130107321,0.072705084649377,-3.48443700699422,"Not Significant"
"uc.251+A.1",-0.514244479375623,8.61805362784745,-2.55344577133342,0.0143005503920414,0.0727821252557177,-3.48582319556572,"Not Significant"
"Hcd945 right",-0.348617063893943,7.17742110169656,-2.55259556385872,0.0143307885687914,0.0728997888447212,-3.48770457022829,"Not Significant"
"hsa-mir-133b-P.1",-0.262385614848561,10.358836541991,-2.5509364265186,0.0143899650161035,0.0731644695952831,-3.49137466127815,"Not Significant"
"blank.60",0.299317398208598,6.77920473178301,2.55023130733401,0.0144151819770409,0.0732563094019348,-3.49293389086043,"Not Significant"
"uc.149+A.1",-0.317985184485192,6.99987819312252,-2.54944859809904,0.0144432210007652,0.0733623923848392,-3.49466432648197,"Not Significant"
"Blank.1294",0.282102634342722,6.54001847087507,2.54839753788942,0.0144809514783767,0.0735175722055414,-3.49698742943885,"Not Significant"
"Blank.318",0.325849203279697,6.62510915621206,2.54708115286379,0.0145283333433577,0.0737215725649075,-3.49989597824752,"Not Significant"
"hsa-mir-321-AP",-0.381350123704566,14.4016456037964,-2.54637309622513,0.0145538775576371,0.0737417308503681,-3.50145997287805,"Not Significant"
"HPR194 right.1",-0.239618816162217,6.8830556816662,-2.54636914386955,0.014554020259798,0.0737417308503681,-3.50146870216714,"Not Significant"
"Hcd19 right",-0.309147774874543,6.7593087521085,-2.54619599807411,0.0145602730455669,0.0737417308503681,-3.50185110735274,"Not Significant"
"uc.171+A.1",-0.287390989208,6.93591598456603,-2.54617279095912,0.0145611113065864,0.0737417308503681,-3.50190236052282,"Not Significant"
"uc.366+",-0.704407941179692,9.22518208723314,-2.54587735621411,0.014571786513981,0.0737593148310261,-3.50255480156844,"Not Significant"
"mmu-mir-196a-1-A.1",0.461296100531896,8.14434261586503,2.54308502633412,0.0146730375561419,0.0741849967503806,-3.50871867531506,"Not Significant"
"blank.183",0.29580397010504,6.77461144229335,2.54284076786199,0.0146819249286224,0.0741849967503806,-3.50925762346803,"Not Significant"
"mmu-mir-133a*-5p-A.1",0.403802664210097,8.76649430232133,2.54267591828876,0.01468792577456,0.0741849967503806,-3.5096213371268,"Not Significant"
"hsa-mir-219-1-A",0.444739773668624,8.73345134596147,2.54262215437387,0.0146898833697337,0.0741849967503806,-3.50973995469177,"Not Significant"
"uc.2+.1",-0.31469401449409,7.66950890517496,-2.54256109801645,0.014692106778298,0.0741849967503806,-3.50987465910776,"Not Significant"
"Blank.1269",0.278478637308615,6.59053873289842,2.54196930249672,0.014713673326923,0.0742572769185273,-3.5111801739142,"Not Significant"
"Blank.517",0.255656721049592,6.55974910175642,2.54060560011033,0.0147634801348746,0.0744422058819968,-3.51418768631963,"Not Significant"
"Hcd271 right",-0.382226562211168,7.47353921128097,-2.54056800287401,0.0147648554830406,0.0744422058819968,-3.51427058661279,"Not Significant"
"Hcd950 left.1",-0.309770554815634,7.43553743012594,-2.53959487575767,0.0148004942251705,0.0745809151550082,-3.51641597757173,"Not Significant"
"Blank.1377",0.292011480263021,6.61903077355713,2.53941927341524,0.0148069336435675,0.0745809151550082,-3.51680305267965,"Not Significant"
"Hcd840 left",-0.345163427363467,10.1541092469357,-2.53846018283798,0.0148421490476072,0.0746968592275982,-3.51891680199236,"Not Significant"
"hsa-mir-128a-A.1",0.483666970800687,9.34584605944602,2.53839509029682,0.0148445418484533,0.0746968592275982,-3.51906023889609,"Not Significant"
"mmu-mir-22-P",0.363467745657692,9.0341714518071,2.53760656391849,0.0148735560240905,0.0748060970956221,-3.52079760918992,"Not Significant"
"Hcd545 left",-0.399020186842282,9.67879624341157,-2.53568604329619,0.0149444389211745,0.0751257017932387,-3.52502746166352,"Not Significant"
"Hcd887 right",-0.278225698918772,7.19018600619867,-2.53543174635651,0.0149538476130771,0.0751361136201713,-3.52558736218514,"Not Significant"
"hsa-mir-376a-3p-A",0.374765062878192,7.4609435601537,2.53303570688862,0.0150427638471152,0.0755458076480921,-3.5308608409721,"Not Significant"
"hsa-mir-372-A.1",-0.335327231426874,7.73610631516388,-2.53255957069999,0.0150604904080679,0.0755977557738312,-3.53190834053116,"Not Significant"
"Hcd934 left.1",0.343145913337758,7.97137212170835,2.53215591183563,0.0150755335497953,0.0756361898823634,-3.53279627681114,"Not Significant"
"mmu-mir-292-5p-A.1",-0.293440165789695,9.93149005835686,-2.53134692726943,0.015105723192049,0.0757331282163995,-3.53457550325767,"Not Significant"
"Hcd477 left",-0.295717696296998,6.65285190213401,-2.53117708971353,0.0151120681757084,0.0757331282163995,-3.53494897960117,"Not Significant"
"Hcd468 left",-0.303928418776524,6.587474333152,-2.5310340170598,0.0151174151309876,0.0757331282163995,-3.53526358509018,"Not Significant"
"Blank.1505",0.267047235248995,6.61182426829845,2.53084616529812,0.0151244382033727,0.0757331282163995,-3.53567663648668,"Not Significant"
"Hcd387 right.1",-0.324699888914744,6.68320492675352,-2.53041781017411,0.0151404639177018,0.0757367623984924,-3.53661842627306,"Not Significant"
"hsa-mir-509-A",-0.346877183242764,6.79410707384615,-2.53040482763799,0.0151409498647086,0.0757367623984924,-3.53664696809861,"Not Significant"
"Blank.111",0.283332668097597,6.66775230216638,2.53023381115033,0.0151473524796985,0.0757367623984924,-3.53702293412085,"Not Significant"
"Blank.1496",0.259351672007521,6.54448100170797,2.5289800092131,0.0151943684652084,0.075885474869165,-3.53977874720242,"Not Significant"
"Blank.1412",0.285289657745984,6.61576337274011,2.52896029493241,0.015195108786689,0.075885474869165,-3.53982207049626,"Not Significant"
"blank.168",0.298348084348475,6.70206784477417,2.52884798211016,0.0151993270465486,0.075885474869165,-3.54006887981164,"Not Significant"
"Hcd518 right",-0.385387795578624,7.11892200339155,-2.5278304902106,0.0152375907992946,0.0760394394662656,-3.54230446850284,"Not Significant"
"Blank.884",0.299138256589061,6.63852825087402,2.52742781699388,0.0152527579386086,0.0760780522607657,-3.54318902194534,"Not Significant"
"Hcd184 left.1",-0.260146275425141,6.46756058406864,-2.52586328726982,0.0153118183642577,0.0763166057751645,-3.54662484626288,"Not Significant"
"uc.191+A",0.420902082149164,7.75804492973505,2.52576618733778,0.015315490709762,0.0763166057751645,-3.54683803344717,"Not Significant"
"uc.470+",-0.297043162031524,7.3459890886366,-2.52496792438334,0.0153457116603303,0.0764300036000887,-3.54859042663797,"Not Significant"
"mmu-mir-125b-1-P",-0.466290459259001,10.3443957656592,-2.52455262600953,0.0153614556650287,0.0764712231453055,-3.549501952706,"Not Significant"
"Hcd86 right.1",-0.21611045339769,8.6342344661751,-2.52350867941079,0.0154010968013108,0.0766255984752442,-3.55179279320842,"Not Significant"
